document_id,document_type,identifier,title,date,url,exclusion_reason
13617,proclamation,8360,national former prisoner war recognition day 2009,"April 09, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8360-national-former-prisoner-war-recognition-day-2009,public_commemoration
13618,proclamation,8359,national sexual assault awareness month 2009,"April 08, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8359-national-sexual-assault-awareness-month-2009,observance_designation
13619,proclamation,8358,national dare day 2009,"April 08, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8358-national-dare-day-2009,observance_designation
13621,proclamation,8355,national child abuse prevention month 2009,"April 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8355-national-child-abuse-prevention-month-2009,observance_designation
13622,proclamation,8356,national donate life month 2009,"April 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8356-national-donate-life-month-2009,observance_designation
13623,proclamation,8354,national cancer control month 2009,"April 01, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8354-national-cancer-control-month-2009,observance_designation
13624,proclamation,8353,greek independence day national day celebration greek and american,"March 24, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8353-greek-independence-day-national-day-celebration-greek-and-american,public_commemoration
13625,proclamation,8352,national poison prevention week 2009,"March 13, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8352-national-poison-prevention-week-2009,observance_designation
13626,proclamation,8351,womens history month 2009,"March 03, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8351-womens-history-month-2009,observance_designation
13627,proclamation,8350,irish american heritage month 2009,"March 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8350-irish-american-heritage-month-2009,observance_designation
13628,proclamation,8348,save your vision week 2009,"February 27, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8348-save-your-vision-week-2009,observance_designation
13629,proclamation,8347,national consumer protection week 2009,"February 27, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8347-national-consumer-protection-week-2009,observance_designation
13630,proclamation,8349,read across america day 2009,"February 27, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8349-read-across-america-day-2009,observance_designation
13631,proclamation,8346,american red cross month 2009,"February 27, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8346-american-red-cross-month-2009,observance_designation
13632,proclamation,8345,national african american history month 2009,"February 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8345-national-african-american-history-month-2009,observance_designation
13633,proclamation,8344,american heart month 2009,"February 02, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8344-american-heart-month-2009,observance_designation
13638,proclamation,8340,martin luther king jr federal holiday 2009,"January 15, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8340-martin-luther-king-jr-federal-holiday-2009,observance_designation
13639,proclamation,8338,religious freedom day 2009,"January 13, 2009",https://www.presidency.ucsb.edu/documents/proclamation-8338-religious-freedom-day-2009,observance_designation
13644,proclamation,8333,national mentoring month 2009,"December 30, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8333-national-mentoring-month-2009,public_commemoration
13648,proclamation,8329,wright brothers day 2008,"December 16, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8329-wright-brothers-day-2008,observance_designation
13649,proclamation,8328,human rights day bill rights day and human rights week 2008,"December 08, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8328-human-rights-day-bill-rights-day-and-human-rights-week-2008,public_commemoration
13650,proclamation,8326,national pearl harbor remembrance day 2008,"December 05, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8326-national-pearl-harbor-remembrance-day-2008,memorial_half_staff
13652,proclamation,8324,national drunk and drugged driving prevention month 2008,"November 26, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8324-national-drunk-and-drugged-driving-prevention-month-2008,observance_designation
13653,proclamation,8325,world aids day 2008,"November 26, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8325-world-aids-day-2008,observance_designation
13655,proclamation,8322,thanksgiving day 2008,"November 21, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8322-thanksgiving-day-2008,observance_designation
13656,proclamation,8321,national family week 2008,"November 20, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8321-national-family-week-2008,observance_designation
13657,proclamation,8320,national farm city week 2008,"November 19, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8320-national-farm-city-week-2008,observance_designation
13658,proclamation,8319,america recycles day 2008,"November 14, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8319-america-recycles-day-2008,public_commemoration
13661,proclamation,8316,national hospice month 2008,"October 31, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8316-national-hospice-month-2008,observance_designation
13662,proclamation,8317,veterans day 2008,"October 31, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8317-veterans-day-2008,public_commemoration
13665,proclamation,8311,national family caregivers month 2008,"October 29, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8311-national-family-caregivers-month-2008,observance_designation
13666,proclamation,8312,national alzheimers disease awareness month 2008,"October 29, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8312-national-alzheimers-disease-awareness-month-2008,public_commemoration
13667,proclamation,8310,united nations day 2008,"October 23, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8310-united-nations-day-2008,observance_designation
13668,proclamation,8308,national character counts week 2008,"October 16, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8308-national-character-counts-week-2008,observance_designation
13669,proclamation,8309,national forest products week 2008,"October 16, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8309-national-forest-products-week-2008,public_commemoration
13670,proclamation,8307,white cane safety day 2008,"October 13, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8307-white-cane-safety-day-2008,observance_designation
13671,proclamation,8304,national school lunch week 2008,"October 10, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8304-national-school-lunch-week-2008,observance_designation
13672,proclamation,8305,columbus day 2008,"October 10, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8305-columbus-day-2008,public_commemoration
13673,proclamation,8306,general pulaski memorial day 2008,"October 10, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8306-general-pulaski-memorial-day-2008,public_commemoration
13679,proclamation,8298,national disability employment awareness month 2008,"October 01, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8298-national-disability-employment-awareness-month-2008,observance_designation
13680,proclamation,8299,national domestic violence awareness month 2008,"October 01, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8299-national-domestic-violence-awareness-month-2008,observance_designation
13683,proclamation,8295,national hunting and fishing day 2008,"September 26, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8295-national-hunting-and-fishing-day-2008,observance_designation
13684,proclamation,8293,gold star mothers day 2008,"September 24, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8293-gold-star-mothers-day-2008,observance_designation
13685,proclamation,8292,family day 2008,"September 19, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8292-family-day-2008,public_commemoration
13686,proclamation,8291,national farm safety and health week 2008,"September 18, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8291-national-farm-safety-and-health-week-2008,observance_designation
13687,proclamation,8289,constitution day and citizenship day constitution week 2008,"September 17, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8289-constitution-day-and-citizenship-day-constitution-week-2008,observance_designation
13688,proclamation,8290,national powmia recognition day 2008,"September 17, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8290-national-powmia-recognition-day-2008,public_commemoration
13689,proclamation,8288,national employer support the guard and reserve week 2008,"September 12, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8288-national-employer-support-the-guard-and-reserve-week-2008,observance_designation
13690,proclamation,8287,national hispanic heritage month 2008,"September 12, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8287-national-hispanic-heritage-month-2008,observance_designation
13691,proclamation,8286,patriot day 2008,"September 08, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8286-patriot-day-2008,memorial_half_staff
13692,proclamation,8285,national historically black colleges and universities week 2008,"September 03, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8285-national-historically-black-colleges-and-universities-week-2008,observance_designation
13693,proclamation,8284,national days prayer and remembrance 2008,"August 28, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8284-national-days-prayer-and-remembrance-2008,national_observance
13694,proclamation,8283,national alcohol and drug addiction recovery month 2008,"August 27, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8283-national-alcohol-and-drug-addiction-recovery-month-2008,public_commemoration
13695,proclamation,8281,national ovarian cancer awareness month 2008,"August 26, 2008",https://www.presidency.ucsb.edu/documents/proclamation-8281-national-ovarian-cancer-awareness-month-2008,observance_designation
